item_name,item_id,item_category_id
iname17016,17016,55
iname17017,17017,55
iname17018,17018,55
iname17019,17019,58
iname17020,17020,55
iname17021,17021,60
iname17022,17022,60
iname17023,17023,58
iname17024,17024,55
iname17025,17025,55
iname17026,17026,58
iname17027,17027,55
iname17028,17028,58
iname17029,17029,59
iname17030,17030,40
iname17031,17031,40
iname17032,17032,37
iname17033,17033,40
iname17034,17034,40
iname17035,17035,40
iname17036,17036,40
iname17037,17037,40
iname17038,17038,40
iname17039,17039,40
iname17040,17040,38
iname17041,17041,40
iname17042,17042,40
iname17043,17043,40
iname17044,17044,40
iname17045,17045,40
iname17046,17046,40
iname17047,17047,38
iname17048,17048,37
iname17049,17049,40
iname17050,17050,40
iname17051,17051,37
iname17052,17052,37
iname17053,17053,40
iname17054,17054,40
iname17055,17055,40
iname17056,17056,37
iname17057,17057,40
iname17058,17058,37
iname17059,17059,38
iname17060,17060,40
iname17061,17061,40
iname17062,17062,38
iname17063,17063,40
iname17064,17064,40
iname17065,17065,40
iname17066,17066,40
iname17067,17067,41
iname17068,17068,41
iname17069,17069,38
iname17070,17070,37
iname17071,17071,37
iname17072,17072,37
iname17073,17073,40
iname17074,17074,40
iname17075,17075,37
iname17076,17076,37
iname17077,17077,40
iname17078,17078,37
iname17079,17079,37
iname17080,17080,40
iname17081,17081,37
iname17082,17082,40
iname17083,17083,40
iname17084,17084,38
iname17085,17085,37
iname17086,17086,40
iname17087,17087,37
iname17088,17088,40
iname17089,17089,37
iname17090,17090,37
iname17091,17091,40
iname17092,17092,37
iname17093,17093,68
iname17094,17094,37
iname17095,17095,40
iname17096,17096,40
iname17097,17097,37
iname17098,17098,37
iname17099,17099,40
iname17100,17100,40
iname17101,17101,37
iname17102,17102,37
iname17103,17103,37
iname17104,17104,40
iname17105,17105,38
iname17106,17106,37
iname17107,17107,37
iname17108,17108,40
iname17109,17109,40
iname17110,17110,37
iname17111,17111,40
iname17112,17112,40
iname17113,17113,40
iname17114,17114,40
iname17115,17115,40
iname17116,17116,40
iname17117,17117,40
iname17118,17118,40
iname17119,17119,40
iname17120,17120,37
iname17121,17121,40
iname17122,17122,40
iname17123,17123,40
iname17124,17124,40
iname17125,17125,40
iname17126,17126,40
iname17127,17127,40
iname17128,17128,40
iname17129,17129,40
iname17130,17130,40
iname17131,17131,38
iname17132,17132,37
iname17133,17133,40
iname17134,17134,37
iname17135,17135,40
iname17136,17136,40
iname17137,17137,40
iname17138,17138,40
iname17139,17139,55
iname17140,17140,55
iname17141,17141,40
iname17142,17142,40
iname17143,17143,40
iname17144,17144,37
iname17145,17145,40
iname17146,17146,37
iname17147,17147,40
iname17148,17148,40
iname17149,17149,40
iname17150,17150,40
iname17151,17151,40
iname17152,17152,37
iname17153,17153,40
iname17154,17154,40
iname17155,17155,37
iname17156,17156,40
iname17157,17157,40
iname17158,17158,40
iname17159,17159,40
iname17160,17160,40
iname17161,17161,40
iname17162,17162,40
iname17163,17163,37
iname17164,17164,40
iname17165,17165,37
iname17166,17166,40
iname17167,17167,40
iname17168,17168,37
iname17169,17169,37
iname17170,17170,40
iname17171,17171,37
iname17172,17172,40
iname17173,17173,37
iname17174,17174,55
iname17175,17175,40
iname17176,17176,37
iname17177,17177,40
iname17178,17178,40
iname17179,17179,40
iname17180,17180,40
iname17181,17181,40
iname17182,17182,37
iname17183,17183,40
iname17184,17184,40
iname17185,17185,40
iname17186,17186,37
iname17187,17187,37
iname17188,17188,40
iname17189,17189,37
iname17190,17190,40
iname17191,17191,37
iname17192,17192,40
iname17193,17193,40
iname17194,17194,40
iname17195,17195,40
iname17196,17196,37
iname17197,17197,40
iname17198,17198,40
iname17199,17199,40
iname17200,17200,37
iname17201,17201,40
iname17202,17202,40
iname17203,17203,40
iname17204,17204,37
iname17205,17205,40
iname17206,17206,40
iname17207,17207,40
iname17208,17208,37
iname17209,17209,41
iname17210,17210,41
iname17211,17211,40
iname17212,17212,40
iname17213,17213,37
iname17214,17214,40
iname17215,17215,40
iname17216,17216,37
iname17217,17217,40
iname17218,17218,55
iname17219,17219,37
iname17220,17220,40
iname17221,17221,40
iname17222,17222,55
iname17223,17223,55
iname17224,17224,55
iname17225,17225,55
iname17226,17226,40
iname17227,17227,40
iname17228,17228,40
iname17229,17229,37
iname17230,17230,40
iname17231,17231,40
iname17232,17232,37
iname17233,17233,40
iname17234,17234,37
iname17235,17235,40
iname17236,17236,37
iname17237,17237,37
iname17238,17238,40
iname17239,17239,40
iname17240,17240,40
iname17241,17241,40
iname17242,17242,37
iname17243,17243,40
iname17244,17244,37
iname17245,17245,40
iname17246,17246,40
iname17247,17247,40
iname17248,17248,40
iname17249,17249,37
iname17250,17250,40
iname17251,17251,40
iname17252,17252,40
iname17253,17253,40
iname17254,17254,37
iname17255,17255,40
iname17256,17256,40
iname17257,17257,40
iname17258,17258,37
iname17259,17259,37
iname17260,17260,40
iname17261,17261,40
iname17262,17262,37
iname17263,17263,40
iname17264,17264,37
iname17265,17265,40
iname17266,17266,37
iname17267,17267,40
iname17268,17268,40
iname17269,17269,40
iname17270,17270,37
iname17271,17271,40
iname17272,17272,37
iname17273,17273,40
iname17274,17274,40
iname17275,17275,37
iname17276,17276,40
iname17277,17277,40
iname17278,17278,40
iname17279,17279,37
iname17280,17280,40
iname17281,17281,55
iname17282,17282,40
iname17283,17283,40
iname17284,17284,37
iname17285,17285,37
iname17286,17286,40
iname17287,17287,40
iname17288,17288,40
iname17289,17289,40
iname17290,17290,40
iname17291,17291,40
iname17292,17292,40
iname17293,17293,37
iname17294,17294,37
iname17295,17295,37
iname17296,17296,40
iname17297,17297,38
iname17298,17298,40
iname17299,17299,40
iname17300,17300,55
iname17301,17301,40
iname17302,17302,37
iname17303,17303,40
iname17304,17304,40
iname17305,17305,40
iname17306,17306,40
iname17307,17307,37
iname17308,17308,40
iname17309,17309,37
iname17310,17310,37
iname17311,17311,40
iname17312,17312,40
iname17313,17313,40
iname17314,17314,37
iname17315,17315,40
iname17316,17316,37
iname17317,17317,40
iname17318,17318,38
iname17319,17319,37
iname17320,17320,40
iname17321,17321,37
iname17322,17322,40
iname17323,17323,37
iname17324,17324,40
iname17325,17325,40
iname17326,17326,40
iname17327,17327,40
iname17328,17328,40
iname17329,17329,40
iname17330,17330,40
iname17331,17331,37
iname17332,17332,40
iname17333,17333,40
iname17334,17334,40
iname17335,17335,40
iname17336,17336,40
iname17337,17337,40
iname17338,17338,40
iname17339,17339,40
iname17340,17340,40
iname17341,17341,37
iname17342,17342,40
iname17343,17343,38
iname17344,17344,37
iname17345,17345,40
iname17346,17346,40
iname17347,17347,37
iname17348,17348,40
iname17349,17349,40
iname17350,17350,40
iname17351,17351,40
iname17352,17352,40
iname17353,17353,40
iname17354,17354,40
iname17355,17355,40
iname17356,17356,40
iname17357,17357,40
iname17358,17358,40
iname17359,17359,40
iname17360,17360,40
iname17361,17361,38
iname17362,17362,37
iname17363,17363,40
iname17364,17364,40
iname17365,17365,40
iname17366,17366,40
iname17367,17367,40
iname17368,17368,40
iname17369,17369,40
iname17370,17370,40
iname17371,17371,40
iname17372,17372,40
iname17373,17373,40
iname17374,17374,40
iname17375,17375,38
iname17376,17376,37
iname17377,17377,40
iname17378,17378,40
iname17379,17379,40
iname17380,17380,40
iname17381,17381,40
iname17382,17382,40
iname17383,17383,38
iname17384,17384,37
iname17385,17385,40
iname17386,17386,40
iname17387,17387,40
iname17388,17388,37
iname17389,17389,40
iname17390,17390,40
iname17391,17391,40
iname17392,17392,40
iname17393,17393,37
iname17394,17394,40
iname17395,17395,40
iname17396,17396,38
iname17397,17397,37
iname17398,17398,40
iname17399,17399,40
iname17400,17400,40
iname17401,17401,40
iname17402,17402,40
iname17403,17403,41
iname17404,17404,40
iname17405,17405,40
iname17406,17406,40
iname17407,17407,40
iname17408,17408,40
iname17409,17409,40
iname17410,17410,40
iname17411,17411,37
iname17412,17412,40
iname17413,17413,40
iname17414,17414,40
iname17415,17415,37
iname17416,17416,40
iname17417,17417,37
iname17418,17418,40
iname17419,17419,40
iname17420,17420,37
iname17421,17421,40
iname17422,17422,40
iname17423,17423,40
iname17424,17424,40
iname17425,17425,40
iname17426,17426,40
iname17427,17427,38
iname17428,17428,37
iname17429,17429,40
iname17430,17430,40
iname17431,17431,40
iname17432,17432,37
iname17433,17433,40
iname17434,17434,40
iname17435,17435,40
iname17436,17436,40
iname17437,17437,40
iname17438,17438,40
iname17439,17439,37
iname17440,17440,40
iname17441,17441,40
iname17442,17442,68
iname17443,17443,40
iname17444,17444,40
iname17445,17445,40
iname17446,17446,37
iname17447,17447,37
iname17448,17448,40
iname17449,17449,40
iname17450,17450,40
iname17451,17451,40
iname17452,17452,40
iname17453,17453,40
iname17454,17454,40
iname17455,17455,40
iname17456,17456,40
iname17457,17457,40
iname17458,17458,38
iname17459,17459,37
iname17460,17460,40
iname17461,17461,37
iname17462,17462,68
iname17463,17463,40
iname17464,17464,37
iname17465,17465,40
iname17466,17466,40
iname17467,17467,40
iname17468,17468,37
iname17469,17469,40
iname17470,17470,40
iname17471,17471,40
iname17472,17472,40
iname17473,17473,37
iname17474,17474,40
iname17475,17475,40
iname17476,17476,38
iname17477,17477,37
iname17478,17478,40
iname17479,17479,40
iname17480,17480,40
iname17481,17481,38
iname17482,17482,37
iname17483,17483,40
iname17484,17484,37
iname17485,17485,40
iname17486,17486,40
iname17487,17487,40
iname17488,17488,37
iname17489,17489,40
iname17490,17490,40
iname17491,17491,37
iname17492,17492,40
iname17493,17493,37
iname17494,17494,40
iname17495,17495,40
iname17496,17496,40
iname17497,17497,40
iname17498,17498,40
iname17499,17499,37
iname17500,17500,40
iname17501,17501,37
iname17502,17502,55
iname17503,17503,55
iname17504,17504,40
iname17505,17505,41
iname17506,17506,40
iname17507,17507,40
iname17508,17508,40
iname17509,17509,40
iname17510,17510,40
iname17511,17511,40
iname17512,17512,40
iname17513,17513,40
iname17514,17514,40
iname17515,17515,40
iname17516,17516,40
iname17517,17517,40
iname17518,17518,40
iname17519,17519,40
iname17520,17520,40
iname17521,17521,40
iname17522,17522,40
iname17523,17523,40
iname17524,17524,58
iname17525,17525,55
iname17526,17526,55
iname17527,17527,55
iname17528,17528,40
iname17529,17529,40
iname17530,17530,40
iname17531,17531,37
iname17532,17532,40
iname17533,17533,38
iname17534,17534,37
iname17535,17535,40
iname17536,17536,40
iname17537,17537,40
iname17538,17538,40
iname17539,17539,40
iname17540,17540,68
iname17541,17541,40
iname17542,17542,40
iname17543,17543,38
iname17544,17544,37
iname17545,17545,40
iname17546,17546,40
iname17547,17547,40
iname17548,17548,40
iname17549,17549,40
iname17550,17550,40
iname17551,17551,40
iname17552,17552,40
iname17553,17553,38
iname17554,17554,37
iname17555,17555,37
iname17556,17556,40
iname17557,17557,40
iname17558,17558,40
iname17559,17559,68
iname17560,17560,40
iname17561,17561,37
iname17562,17562,38
iname17563,17563,37
iname17564,17564,40
iname17565,17565,40
iname17566,17566,38
iname17567,17567,40
iname17568,17568,40
iname17569,17569,37
iname17570,17570,40
iname17571,17571,37
iname17572,17572,40
iname17573,17573,37
iname17574,17574,40
iname17575,17575,40
iname17576,17576,37
iname17577,17577,37
iname17578,17578,40
iname17579,17579,40
iname17580,17580,37
iname17581,17581,40
iname17582,17582,37
iname17583,17583,69
iname17584,17584,19
iname17585,17585,30
iname17586,17586,30
iname17587,17587,31
iname17588,17588,30
iname17589,17589,43
iname17590,17590,30
iname17591,17591,43
iname17592,17592,43
iname17593,17593,43
iname17594,17594,43
iname17595,17595,43
iname17596,17596,43
iname17597,17597,43
iname17598,17598,43
iname17599,17599,43
iname17600,17600,69
iname17601,17601,69
iname17602,17602,19
iname17603,17603,23
iname17604,17604,49
iname17605,17605,31
iname17606,17606,31
iname17607,17607,43
iname17608,17608,61
iname17609,17609,61
iname17610,17610,57
iname17611,17611,57
iname17612,17612,31
iname17613,17613,31
iname17614,17614,31
iname17615,17615,31
iname17616,17616,31
iname17617,17617,31
iname17618,17618,31
iname17619,17619,57
iname17620,17620,57
iname17621,17621,57
iname17622,17622,43
iname17623,17623,43
iname17624,17624,43
iname17625,17625,43
iname17626,17626,31
iname17627,17627,31
iname17628,17628,61
iname17629,17629,61
iname17630,17630,61
iname17631,17631,61
iname17632,17632,61
iname17633,17633,61
iname17634,17634,61
iname17635,17635,61
iname17636,17636,61
iname17637,17637,61
iname17638,17638,61
iname17639,17639,31
iname17640,17640,49
iname17641,17641,49
iname17642,17642,69
iname17643,17643,62
iname17644,17644,62
iname17645,17645,62
iname17646,17646,43
iname17647,17647,43
iname17648,17648,43
iname17649,17649,31
iname17650,17650,30
iname17651,17651,77
iname17652,17652,43
iname17653,17653,69
iname17654,17654,69
iname17655,17655,69
iname17656,17656,69
iname17657,17657,69
iname17658,17658,69
iname17659,17659,69
iname17660,17660,69
iname17661,17661,69
iname17662,17662,69
iname17663,17663,63
iname17664,17664,63
iname17665,17665,63
iname17666,17666,63
iname17667,17667,49
iname17668,17668,49
iname17669,17669,69
iname17670,17670,72
iname17671,17671,69
iname17672,17672,43
iname17673,17673,48
iname17674,17674,31
iname17675,17675,31
iname17676,17676,30
iname17677,17677,30
iname17678,17678,69
iname17679,17679,69
iname17680,17680,66
iname17681,17681,66
iname17682,17682,66
iname17683,17683,66
iname17684,17684,66
iname17685,17685,66
iname17686,17686,66
iname17687,17687,66
iname17688,17688,66
iname17689,17689,66
iname17690,17690,66
iname17691,17691,66
iname17692,17692,66
iname17693,17693,66
iname17694,17694,66
iname17695,17695,30
iname17696,17696,19
iname17697,17697,23
iname17698,17698,30
iname17699,17699,78
iname17700,17700,78
iname17701,17701,46
iname17702,17702,31
iname17703,17703,51
iname17704,17704,77
iname17705,17705,78
iname17706,17706,21
iname17707,17707,19
iname17708,17708,19
iname17709,17709,19
iname17710,17710,19
iname17711,17711,49
iname17712,17712,49
iname17713,17713,49
iname17714,17714,49
iname17715,17715,61
iname17716,17716,69
iname17717,17717,79
iname17718,17718,30
iname17719,17719,30
iname17720,17720,31
iname17721,17721,28
iname17722,17722,19
iname17723,17723,23
iname17724,17724,43
iname17725,17725,43
iname17726,17726,43
iname17727,17727,43
iname17728,17728,43
iname17729,17729,43
iname17730,17730,43
iname17731,17731,43
iname17732,17732,28
iname17733,17733,30
iname17734,17734,43
iname17735,17735,43
iname17736,17736,75
iname17737,17737,75
iname17738,17738,75
iname17739,17739,75
iname17740,17740,75
iname17741,17741,75
iname17742,17742,75
iname17743,17743,75
iname17744,17744,75
iname17745,17745,75
iname17746,17746,19
iname17747,17747,70
iname17748,17748,70
iname17749,17749,30
iname17750,17750,49
iname17751,17751,57
iname17752,17752,69
iname17753,17753,30
iname17754,17754,19
iname17755,17755,20
iname17756,17756,43
iname17757,17757,40
iname17758,17758,55
iname17759,17759,55
iname17760,17760,68
iname17761,17761,40
iname17762,17762,40
iname17763,17763,40
iname17764,17764,40
iname17765,17765,40
iname17766,17766,37
iname17767,17767,37
iname17768,17768,40
iname17769,17769,37
iname17770,17770,40
iname17771,17771,40
iname17772,17772,38
iname17773,17773,38
iname17774,17774,37
iname17775,17775,40
iname17776,17776,37
iname17777,17777,40
iname17778,17778,37
iname17779,17779,40
iname17780,17780,40
iname17781,17781,37
iname17782,17782,40
iname17783,17783,38
iname17784,17784,37
iname17785,17785,40
iname17786,17786,40
iname17787,17787,37
iname17788,17788,40
iname17789,17789,40
iname17790,17790,38
iname17791,17791,37
iname17792,17792,37
iname17793,17793,40
iname17794,17794,40
iname17795,17795,41
iname17796,17796,40
iname17797,17797,55
iname17798,17798,40
iname17799,17799,37
iname17800,17800,40
iname17801,17801,40
iname17802,17802,40
iname17803,17803,37
iname17804,17804,40
iname17805,17805,37
iname17806,17806,40
iname17807,17807,37
iname17808,17808,40
iname17809,17809,55
iname17810,17810,37
iname17811,17811,40
iname17812,17812,37
iname17813,17813,40
iname17814,17814,40
iname17815,17815,38
iname17816,17816,37
iname17817,17817,40
iname17818,17818,37
iname17819,17819,40
iname17820,17820,40
iname17821,17821,37
iname17822,17822,40
iname17823,17823,37
iname17824,17824,40
iname17825,17825,40
iname17826,17826,40
iname17827,17827,40
iname17828,17828,40
iname17829,17829,40
iname17830,17830,40
iname17831,17831,40
iname17832,17832,37
iname17833,17833,55
iname17834,17834,40
iname17835,17835,40
iname17836,17836,37
iname17837,17837,40
iname17838,17838,37
iname17839,17839,40
iname17840,17840,40
iname17841,17841,37
iname17842,17842,40
iname17843,17843,37
iname17844,17844,40
iname17845,17845,40
iname17846,17846,40
iname17847,17847,40
iname17848,17848,40
iname17849,17849,37
iname17850,17850,40
iname17851,17851,40
iname17852,17852,40
iname17853,17853,40
iname17854,17854,38
iname17855,17855,40
iname17856,17856,37
iname17857,17857,40
iname17858,17858,40
iname17859,17859,40
iname17860,17860,40
iname17861,17861,40
iname17862,17862,40
iname17863,17863,37
iname17864,17864,40
iname17865,17865,40
iname17866,17866,38
iname17867,17867,37
iname17868,17868,40
iname17869,17869,40
iname17870,17870,37
iname17871,17871,40
iname17872,17872,37
iname17873,17873,40
iname17874,17874,38
iname17875,17875,37
iname17876,17876,40
iname17877,17877,40
iname17878,17878,40
iname17879,17879,40
iname17880,17880,37
iname17881,17881,40
iname17882,17882,40
iname17883,17883,40
iname17884,17884,40
iname17885,17885,40
iname17886,17886,40
iname17887,17887,40
iname17888,17888,40
iname17889,17889,41
iname17890,17890,40
iname17891,17891,37
iname17892,17892,37
iname17893,17893,37
iname17894,17894,37
iname17895,17895,40
iname17896,17896,40
iname17897,17897,40
iname17898,17898,37
iname17899,17899,37
iname17900,17900,40
iname17901,17901,37
iname17902,17902,40
iname17903,17903,37
iname17904,17904,40
iname17905,17905,40
iname17906,17906,40
iname17907,17907,37
iname17908,17908,40
iname17909,17909,40
iname17910,17910,40
iname17911,17911,40
iname17912,17912,38
iname17913,17913,40
iname17914,17914,38
iname17915,17915,37
iname17916,17916,40
iname17917,17917,40
iname17918,17918,40
iname17919,17919,40
iname17920,17920,40
iname17921,17921,55
iname17922,17922,55
iname17923,17923,55
iname17924,17924,55
iname17925,17925,55
iname17926,17926,55
iname17927,17927,55
iname17928,17928,55
iname17929,17929,40
iname17930,17930,40
iname17931,17931,37
iname17932,17932,40
iname17933,17933,40
iname17934,17934,37
iname17935,17935,40
iname17936,17936,37
iname17937,17937,40
iname17938,17938,40
iname17939,17939,37
iname17940,17940,40
iname17941,17941,40
iname17942,17942,40
iname17943,17943,40
iname17944,17944,41
iname17945,17945,40
iname17946,17946,37
iname17947,17947,40
iname17948,17948,37
iname17949,17949,40
iname17950,17950,37
iname17951,17951,40
iname17952,17952,40
iname17953,17953,38
iname17954,17954,40
iname17955,17955,40
iname17956,17956,40
iname17957,17957,38
iname17958,17958,37
iname17959,17959,55
iname17960,17960,40
iname17961,17961,40
iname17962,17962,40
iname17963,17963,41
iname17964,17964,55
iname17965,17965,55
iname17966,17966,55
iname17967,17967,40
iname17968,17968,58
iname17969,17969,55
iname17970,17970,40
iname17971,17971,37
iname17972,17972,59
iname17973,17973,55
iname17974,17974,37
iname17975,17975,38
iname17976,17976,37
iname17977,17977,40
iname17978,17978,40
iname17979,17979,37
iname17980,17980,40
iname17981,17981,37
iname17982,17982,40
iname17983,17983,40
iname17984,17984,40
iname17985,17985,40
iname17986,17986,40
iname17987,17987,40
iname17988,17988,40
iname17989,17989,40
iname17990,17990,40
iname17991,17991,40
iname17992,17992,40
iname17993,17993,40
iname17994,17994,37
iname17995,17995,55
iname17996,17996,58
iname17997,17997,37
iname17998,17998,40
iname17999,17999,37
iname18000,18000,37
iname18001,18001,40
iname18002,18002,37
iname18003,18003,40
iname18004,18004,40
iname18005,18005,37
iname18006,18006,40
iname18007,18007,37
iname18008,18008,37
iname18009,18009,41
iname18010,18010,49
iname18011,18011,43
iname18012,18012,43
iname18013,18013,43
iname18014,18014,43
iname18015,18015,54
iname18016,18016,49
iname18017,18017,43
iname18018,18018,57
iname18019,18019,30
iname18020,18020,30
iname18021,18021,43
iname18022,18022,49
iname18023,18023,54
iname18024,18024,70
iname18025,18025,70
iname18026,18026,70
iname18027,18027,70
iname18028,18028,70
iname18029,18029,70
iname18030,18030,70
iname18031,18031,70
iname18032,18032,70
iname18033,18033,70
iname18034,18034,70
iname18035,18035,70
iname18036,18036,70
iname18037,18037,70
iname18038,18038,70
iname18039,18039,70
iname18040,18040,70
iname18041,18041,70
iname18042,18042,70
iname18043,18043,70
iname18044,18044,70
iname18045,18045,70
iname18046,18046,70
iname18047,18047,70
iname18048,18048,70
iname18049,18049,70
iname18050,18050,70
iname18051,18051,70
iname18052,18052,70
iname18053,18053,31
iname18054,18054,31
iname18055,18055,31
iname18056,18056,43
iname18057,18057,61
iname18058,18058,43
iname18059,18059,49
iname18060,18060,44
iname18061,18061,43
iname18062,18062,62
iname18063,18063,62
iname18064,18064,62
iname18065,18065,62
iname18066,18066,62
iname18067,18067,62
iname18068,18068,62
iname18069,18069,62
iname18070,18070,62
iname18071,18071,62
iname18072,18072,62
iname18073,18073,62
iname18074,18074,57
iname18075,18075,57
iname18076,18076,57
iname18077,18077,57
iname18078,18078,43
iname18079,18079,43
iname18080,18080,43
iname18081,18081,43
iname18082,18082,43
iname18083,18083,43
iname18084,18084,43
iname18085,18085,43
iname18086,18086,43
iname18087,18087,43
iname18088,18088,43
iname18089,18089,57
iname18090,18090,54
iname18091,18091,43
iname18092,18092,43
iname18093,18093,43
iname18094,18094,43
iname18095,18095,43
iname18096,18096,43
iname18097,18097,75
iname18098,18098,69
iname18099,18099,57
iname18100,18100,57
iname18101,18101,61
iname18102,18102,61
iname18103,18103,61
iname18104,18104,61
iname18105,18105,61
iname18106,18106,61
iname18107,18107,61
iname18108,18108,61
iname18109,18109,61
iname18110,18110,40
iname18111,18111,37
iname18112,18112,40
iname18113,18113,40
iname18114,18114,40
iname18115,18115,37
iname18116,18116,40
iname18117,18117,55
iname18118,18118,40
iname18119,18119,40
iname18120,18120,41
iname18121,18121,55
iname18122,18122,40
iname18123,18123,37
iname18124,18124,40
iname18125,18125,40
iname18126,18126,40
iname18127,18127,40
iname18128,18128,40
iname18129,18129,40
iname18130,18130,40
iname18131,18131,37
iname18132,18132,40
iname18133,18133,40
iname18134,18134,40
iname18135,18135,55
iname18136,18136,55
iname18137,18137,58
iname18138,18138,55
iname18139,18139,55
iname18140,18140,55
iname18141,18141,55
iname18142,18142,58
iname18143,18143,37
iname18144,18144,40
iname18145,18145,38
iname18146,18146,37
iname18147,18147,40
iname18148,18148,40
iname18149,18149,37
iname18150,18150,40
iname18151,18151,37
iname18152,18152,55
iname18153,18153,40
iname18154,18154,37
iname18155,18155,40
iname18156,18156,41
iname18157,18157,41
iname18158,18158,41
iname18159,18159,40
iname18160,18160,40
iname18161,18161,40
iname18162,18162,40
iname18163,18163,40
iname18164,18164,40
iname18165,18165,37
iname18166,18166,40
iname18167,18167,40
iname18168,18168,38
iname18169,18169,40
iname18170,18170,37
iname18171,18171,37
iname18172,18172,40
iname18173,18173,37
iname18174,18174,40
iname18175,18175,40
iname18176,18176,40
iname18177,18177,55
iname18178,18178,37
iname18179,18179,40
iname18180,18180,40
iname18181,18181,38
iname18182,18182,40
iname18183,18183,55
iname18184,18184,57
iname18185,18185,57
iname18186,18186,57
iname18187,18187,57
iname18188,18188,57
iname18189,18189,57
iname18190,18190,57
iname18191,18191,57
iname18192,18192,57
iname18193,18193,57
iname18194,18194,57
iname18195,18195,57
iname18196,18196,57
iname18197,18197,57
iname18198,18198,57
iname18199,18199,55
iname18200,18200,55
iname18201,18201,55
iname18202,18202,57
iname18203,18203,57
iname18204,18204,57
iname18205,18205,57
iname18206,18206,57
iname18207,18207,57
iname18208,18208,57
iname18209,18209,57
iname18210,18210,55
iname18211,18211,55
iname18212,18212,55
iname18213,18213,55
iname18214,18214,55
iname18215,18215,55
iname18216,18216,55
iname18217,18217,55
iname18218,18218,55
iname18219,18219,57
iname18220,18220,57
iname18221,18221,55
iname18222,18222,57
iname18223,18223,57
iname18224,18224,55
iname18225,18225,55
iname18226,18226,60
iname18227,18227,60
iname18228,18228,55
iname18229,18229,55
iname18230,18230,55
iname18231,18231,55
iname18232,18232,57
iname18233,18233,57
iname18234,18234,55
iname18235,18235,55
iname18236,18236,55
iname18237,18237,57
iname18238,18238,55
iname18239,18239,55
iname18240,18240,57
iname18241,18241,57
iname18242,18242,57
iname18243,18243,57
iname18244,18244,59
iname18245,18245,60
iname18246,18246,57
iname18247,18247,55
iname18248,18248,55
iname18249,18249,55
iname18250,18250,55
iname18251,18251,55
iname18252,18252,55
iname18253,18253,57
iname18254,18254,55
iname18255,18255,55
iname18256,18256,55
iname18257,18257,55
iname18258,18258,55
iname18259,18259,55
iname18260,18260,55
iname18261,18261,55
iname18262,18262,55
iname18263,18263,55
iname18264,18264,55
iname18265,18265,55
iname18266,18266,55
iname18267,18267,58
iname18268,18268,55
iname18269,18269,57
iname18270,18270,55
iname18271,18271,55
iname18272,18272,55
iname18273,18273,55
iname18274,18274,55
iname18275,18275,55
iname18276,18276,57
iname18277,18277,55
iname18278,18278,57
iname18279,18279,57
iname18280,18280,55
iname18281,18281,55
iname18282,18282,55
iname18283,18283,55
iname18284,18284,55
iname18285,18285,57
iname18286,18286,55
iname18287,18287,55
iname18288,18288,55
iname18289,18289,55
iname18290,18290,55
iname18291,18291,55
iname18292,18292,57
iname18293,18293,57
iname18294,18294,57
iname18295,18295,57
iname18296,18296,55
iname18297,18297,55
iname18298,18298,55
iname18299,18299,55
iname18300,18300,55
iname18301,18301,55
iname18302,18302,57
iname18303,18303,57
iname18304,18304,55
iname18305,18305,57
iname18306,18306,59
iname18307,18307,55
iname18308,18308,57
iname18309,18309,55
iname18310,18310,57
iname18311,18311,55
iname18312,18312,57
iname18313,18313,55
iname18314,18314,59
iname18315,18315,57
iname18316,18316,57
iname18317,18317,55
iname18318,18318,55
iname18319,18319,55
iname18320,18320,55
iname18321,18321,55
iname18322,18322,55
iname18323,18323,57
iname18324,18324,57
iname18325,18325,55
iname18326,18326,55
iname18327,18327,57
iname18328,18328,55
iname18329,18329,55
iname18330,18330,55
iname18331,18331,57
iname18332,18332,57
iname18333,18333,57
iname18334,18334,55
iname18335,18335,57
iname18336,18336,57
iname18337,18337,57
iname18338,18338,57
iname18339,18339,57
iname18340,18340,57
iname18341,18341,55
iname18342,18342,55
iname18343,18343,55
iname18344,18344,55
iname18345,18345,55
iname18346,18346,57
iname18347,18347,55
iname18348,18348,57
iname18349,18349,55
iname18350,18350,59
iname18351,18351,57
iname18352,18352,55
iname18353,18353,55
iname18354,18354,57
iname18355,18355,55
iname18356,18356,57
iname18357,18357,57
iname18358,18358,57
iname18359,18359,57
iname18360,18360,55
iname18361,18361,57
iname18362,18362,55
iname18363,18363,57
iname18364,18364,55
iname18365,18365,55
iname18366,18366,55
iname18367,18367,55
iname18368,18368,55
iname18369,18369,55
iname18370,18370,55
iname18371,18371,55
iname18372,18372,55
iname18373,18373,57
iname18374,18374,55
iname18375,18375,57
iname18376,18376,57
iname18377,18377,55
iname18378,18378,55
iname18379,18379,55
iname18380,18380,55
iname18381,18381,55
iname18382,18382,55
iname18383,18383,57
iname18384,18384,55
iname18385,18385,55
iname18386,18386,55
iname18387,18387,55
iname18388,18388,55
iname18389,18389,55
iname18390,18390,57
iname18391,18391,55
iname18392,18392,57
iname18393,18393,57
iname18394,18394,57
iname18395,18395,58
iname18396,18396,55
iname18397,18397,55
iname18398,18398,55
iname18399,18399,55
iname18400,18400,55
iname18401,18401,55
iname18402,18402,57
iname18403,18403,57
iname18404,18404,55
iname18405,18405,55
iname18406,18406,55
iname18407,18407,55
iname18408,18408,55
iname18409,18409,55
iname18410,18410,55
iname18411,18411,55
iname18412,18412,55
iname18413,18413,55
